ABSOLUTE_LOAD,ACCELERATOR_POS_D,ACCELERATOR_POS_E,BAROMETRIC_PRESSURE,CALIBRATION_ID,CATALYST_TEMP_B1S1,CLEAR_DTC,COMMANDED_EQUIV_RATIO,CONTROL_MODULE_VOLTAGE,COOLANT_TEMP,CVN,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,DTC_ABSOLUTE_LOAD,DTC_ACCELERATOR_POS_D,DTC_ACCELERATOR_POS_E,DTC_BAROMETRIC_PRESSURE,DTC_CATALYST_TEMP_B1S1,DTC_COMMANDED_EQUIV_RATIO,DTC_CONTROL_MODULE_VOLTAGE,DTC_COOLANT_TEMP,DTC_DISTANCE_SINCE_DTC_CLEAR,DTC_DISTANCE_W_MIL,DTC_ENGINE_LOAD,DTC_EVAPORATIVE_PURGE,DTC_FUEL_STATUS,DTC_FUEL_TYPE,DTC_INTAKE_PRESSURE,DTC_INTAKE_TEMP,DTC_LONG_FUEL_TRIM_1,DTC_O2_B1S2,DTC_O2_S1_WR_CURRENT,DTC_O2_SENSORS,DTC_OBD_COMPLIANCE,DTC_PIDS_B,DTC_PIDS_C,DTC_RELATIVE_THROTTLE_POS,DTC_RPM,DTC_RUN_TIME,DTC_SHORT_FUEL_TRIM_1,DTC_SPEED,DTC_STATUS,DTC_THROTTLE_ACTUATOR,DTC_THROTTLE_POS,DTC_THROTTLE_POS_B,DTC_TIMING_ADVANCE,DTC_WARMUPS_SINCE_DTC_CLEAR,ELM_VERSION,ELM_VOLTAGE,ENGINE_LOAD,EVAPORATIVE_PURGE,FUEL_STATUS,FUEL_TYPE,GET_CURRENT_DTC,GET_DTC,INTAKE_PRESSURE,INTAKE_TEMP,LONG_FUEL_TRIM_1,MIDS_A,MIDS_B,MIDS_C,MIDS_D,MIDS_E,MIDS_F,MONITOR_CATALYST_B1,MONITOR_MISFIRE_CYLINDER_1,MONITOR_MISFIRE_CYLINDER_2,MONITOR_MISFIRE_CYLINDER_3,MONITOR_MISFIRE_CYLINDER_4,MONITOR_O2_B1S1,MONITOR_O2_B1S2,O2_B1S2,O2_S1_WR_CURRENT,O2_SENSORS,OBD_COMPLIANCE,PIDS_9A,PIDS_A,PIDS_B,PIDS_C,RELATIVE_THROTTLE_POS,RPM,RUN_TIME,SHORT_FUEL_TRIM_1,SPEED,STATUS,THROTTLE_ACTUATOR,THROTTLE_POS,THROTTLE_POS_B,TIMING_ADVANCE,VIN,WARMUPS_SINCE_DTC_CLEAR
83.92156862745098 percent,34.90196078431372 percent,17.647058823529413 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),684.4000000000001 degree_Celsius,,1.019554 ratio,14.222 volt,81 degree_Celsius,f02cf04a,5104.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,90.98039215686275 percent,99.2156862745098 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",92 kilopascal,35 degree_Celsius,9.375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.615 volt,0.00390625 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,23.92156862745098 percent,1892.0 revolutions_per_minute,721.0 second,10.15625 percent,25.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788289201e10>,25.49019607843137 percent,29.019607843137255 percent,42.745098039215684 percent,10.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
78.43137254901961 percent,31.764705882352942 percent,16.07843137254902 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),703.4000000000001 degree_Celsius,,1.014369 ratio,14.122 volt,81 degree_Celsius,f02cf04a,5104.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,91.37254901960785 percent,99.6078431372549 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",92 kilopascal,35 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.58 volt,-0.0078125 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,15.294117647058824 percent,1834.0 revolutions_per_minute,726.0 second,7.8125 percent,28.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788289203ed0>,15.686274509803921 percent,22.352941176470587 percent,38.03921568627451 percent,16.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
73.72549019607843 percent,29.80392156862745 percent,14.901960784313726 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),712.7 degree_Celsius,,0.9962825 ratio,14.21 volt,81 degree_Celsius,f02cf04a,5104.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.2 volt,29.019607843137255 percent,34.509803921568626 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",29 kilopascal,35 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,Unknown : 0.401 volt [PASSED],0.42 volt,0.0 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,20.392156862745097 percent,1580.0 revolutions_per_minute,730.0 second,3.90625 percent,25.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788289206550>,25.49019607843137 percent,30.19607843137255 percent,44.705882352941174 percent,7.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
91.76470588235294 percent,39.21568627450981 percent,19.607843137254903 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),707.6 degree_Celsius,,0.9956725 ratio,14.217 volt,81 degree_Celsius,f02cf04a,5104.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,60.0 percent,80.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",59 kilopascal,35 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.58 volt,-0.0078125 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,16.862745098039216 percent,1564.0 revolutions_per_minute,734.0 second,7.8125 percent,30.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788289210390>,18.03921568627451 percent,23.92156862745098 percent,39.21568627450981 percent,7.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
72.94117647058823 percent,29.80392156862745 percent,14.901960784313726 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),714.9000000000001 degree_Celsius,,1.000827 ratio,14.21 volt,81 degree_Celsius,f02cf04a,5104.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.2 volt,85.09803921568627 percent,99.6078431372549 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",86 kilopascal,35 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.6 volt,0.00390625 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,18.823529411764707 percent,1722.0 revolutions_per_minute,738.0 second,8.59375 percent,32.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788289212450>,20.392156862745097 percent,25.49019607843137 percent,40.78431372549019 percent,10.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
81.56862745098039 percent,34.11764705882353 percent,17.254901960784313 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),719.9000000000001 degree_Celsius,,0.99796 ratio,14.13 volt,81 degree_Celsius,f02cf04a,5104.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,87.05882352941177 percent,99.6078431372549 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",87 kilopascal,35 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.575 volt,-0.00390625 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,18.823529411764707 percent,1798.0 revolutions_per_minute,742.0 second,8.59375 percent,35.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788289218590>,19.607843137254903 percent,25.098039215686274 percent,40.3921568627451 percent,10.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
81.56862745098039 percent,32.15686274509804 percent,16.07843137254902 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),729.5 degree_Celsius,,0.999119 ratio,14.11 volt,81 degree_Celsius,f02cf04a,5104.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,80.7843137254902 percent,99.6078431372549 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",80 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Unknown : 10600.0 millisecond [PASSED]
Unknown : 31.0 ohm [PASSED]
Unknown : -1.53125 milliampere [PASSED]
Unknown : 3749.0 count [PASSED]",Unknown : 0.592 volt [PASSED],0.585 volt,-0.0390625 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,8.627450980392156 percent,1542.0 revolutions_per_minute,746.0 second,7.03125 percent,33.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x78828921b4d0>,8.235294117647058 percent,17.647058823529413 percent,34.11764705882353 percent,23.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
41.1764705882353 percent,23.137254901960784 percent,11.372549019607844 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),725.8000000000001 degree_Celsius,,0.9938425 ratio,14.122 volt,81 degree_Celsius,f02cf04a,5104.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,22.352941176470587 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",22 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.0 volt,1.45703125 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,8.627450980392156 percent,1450.0 revolutions_per_minute,750.0 second,0.0 percent,21.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x788289b3d090>,11.764705882352942 percent,20.0 percent,36.07843137254902 percent,19.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
58.8235294117647 percent,30.58823529411765 percent,15.294117647058824 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),708.1 degree_Celsius,,0.9368075 ratio,14.105 volt,82 degree_Celsius,f02cf04a,5104.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,72.94117647058823 percent,54.11764705882353 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",73 kilopascal,35 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]",,,0.695 volt,-0.1484375 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,20.784313725490197 percent,1573.0 revolutions_per_minute,754.0 second,10.9375 percent,22.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x78828921efd0>,27.058823529411764 percent,30.19607843137255 percent,45.09803921568628 percent,5.0 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
90.98039215686275 percent,39.21568627450981 percent,19.607843137254903 percent,0 kilopascal,bytearray(b'37805-5V6-D6'),709.7 degree_Celsius,,1.015589 ratio,14.247 volt,82 degree_Celsius,f02cf04a,5104.0 kilometer,27.0 kilometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELM327 v1.5,14.3 volt,90.19607843137256 percent,99.6078431372549 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",Gasoline,[],"[('P0138', 'O2 Sensor Circuit High Voltage')]",88 kilopascal,34 degree_Celsius,8.59375 percent,11000000000000000000000000000001,10000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,00000000000000000000000000000001,01111000000000000000000000000000,Unknown : 0.0 volt [PASSED],"Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Average misfire counts for last ten driving cycles : 0.0 count [PASSED]
Misfire counts for last/current driving cycles : 0.0 count [PASSED]","Unknown : 10600.0 millisecond [PASSED]
Unknown : 32.0 ohm [PASSED]
Unknown : -1.53125 milliampere [PASSED]
Unknown : 3749.0 count [PASSED]",Unknown : 0.773 volt [PASSED],0.77 volt,0.03515625 milliampere,"((), (False, False, False, False), (False, False, True, True))",India OBD II (IOBD II),0101010001000000000000000000000000000000,10111110001111101010100000010011,10000000000001011011000000010001,01111010110100001000000000000000,20.392156862745097 percent,1770.0 revolutions_per_minute,759.0 second,8.59375 percent,32.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0x7882891f5f50>,21.96078431372549 percent,26.666666666666668 percent,41.568627450980394 percent,8.5 degree,bytearray(b'MAKGK785FG4100583'),255.0 count
